IdGestion;DiasAtraso;MontoDeuda;Canal;ContactoEfectivo;PromesasCumplidas;NotaGestor;Pago30d
2776;31.0;37447.57;whatsapp;si;0;toma nota de la gestion sin comprometer una fecha;0
2777;144.0;49392.75;email;no;1;atiende y pide volver a llamar en horario de la tarde;0
2778;84.0;57458.41;telefono;si;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
2779;70.0;102405.68;telefono;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
2780;48.0;245826.24;telefono;si;1;se niega a pagar y menciona que iniciara un reclamo;1
2781;250.0;13483.14;email;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
2782;102.0;41433.66;email;si;1;atendio un tercero que dice no conocer al titular;0
2783;195.0;60705.15;whatsapp;si;2;toma nota de la gestion sin comprometer una fecha;0
2784;40.0;29283.13;email;si;0;se envia detalle de la deuda por el canal habitual;1
2785;73.0;79887.54;telefono;no;1;se envia detalle de la deuda por el canal habitual;0
2786;61.0;71583.23;visita;si;0;pide plan de pagos en tres cuotas y deja telefono alternativo;0
2787;108.0;53756.71;telefono;si;0;se deja mensaje en el contestador con los datos de contacto;0
2788;42.0;9954.23;telefono;no;2;atendio un tercero que dice no conocer al titular;0
2789;161.0;47068.22;whatsapp;si;0;se envia detalle de la deuda por el canal habitual;0
2790;379.0;38335.23;telefono;si;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
2791;165.0;25841.44;telefono;no;0;se envia detalle de la deuda por el canal habitual;0
2792;88.0;7591.65;email;si;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;1
2793;289.0;7633.79;email;si;0;pide plan de pagos en tres cuotas y deja telefono alternativo;0
2794;32.0;31266.16;email;si;0;no atiende el telefono, el numero figura fuera de servicio;0
2795;107.0;57325.27;email;si;0;toma nota de la gestion sin comprometer una fecha;0
2796;163.0;16431.63;email;si;1;solicita que le enviemos los datos de la cuenta por escrito;0
2797;253.0;53796.92;email;no;2;se envia detalle de la deuda por el canal habitual;0
2798;55.0;22698.57;telefono;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;0
2799;68.0;37536.1;visita;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
2800;96.0;134123.31;email;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
2801;253.0;83080.67;email;si;0;no atiende el telefono, el numero figura fuera de servicio;0
2802;251.0;85628.2;telefono;no;1;se niega a pagar y menciona que iniciara un reclamo;0
2803;42.0;68364.97;visita;si;1;consulta el monto exacto para ponerse al dia esta semana;1
2804;419.0;98558.44;whatsapp;si;1;solicita que le enviemos los datos de la cuenta por escrito;0
2805;109.0;69464.94;whatsapp;no;1;atendio un tercero que dice no conocer al titular;0
2806;264.0;69627.0;whatsapp;no;0;toma nota de la gestion sin comprometer una fecha;0
2807;148.0;85511.03;email;si;0;consulta el monto exacto para ponerse al dia esta semana;0
2808;139.0;18940.75;whatsapp;si;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
2809;187.0;62642.84;email;no;0;se deja mensaje en el contestador con los datos de contacto;0
2810;23.0;27778.27;whatsapp;si;3;solicita que le enviemos los datos de la cuenta por escrito;1
2811;73.0;72664.78;email;si;2;atiende y pide volver a llamar en horario de la tarde;0
2812;115.0;29828.36;telefono;no;2;atiende y pide volver a llamar en horario de la tarde;0
2813;269.0;72464.63;telefono;no;1;atiende y pide volver a llamar en horario de la tarde;0
2814;171.0;17005.78;email;no;1;atendio un tercero que dice no conocer al titular;0
2815;37.0;36296.33;telefono;no;0;se deja mensaje en el contestador con los datos de contacto;0
2816;63.0;49508.34;whatsapp;si;1;solicita que le enviemos los datos de la cuenta por escrito;1
2817;286.0;38196.78;telefono;si;2;consulta el monto exacto para ponerse al dia esta semana;0
2818;255.0;79521.8;visita;no;2;se niega a pagar y menciona que iniciara un reclamo;0
2819;70.0;28921.12;telefono;si;0;se deja mensaje en el contestador con los datos de contacto;0
2820;281.0;59789.33;whatsapp;si;0;se envia detalle de la deuda por el canal habitual;0
2821;54.0;146929.26;visita;si;2;no atiende el telefono, el numero figura fuera de servicio;0
2822;140.0;62920.75;whatsapp;si;0;se deja mensaje en el contestador con los datos de contacto;0
2823;98.0;52606.72;whatsapp;si;1;consulta el monto exacto para ponerse al dia esta semana;1
2824;115.0;51537.95;email;si;0;consulta el monto exacto para ponerse al dia esta semana;0
2825;188.0;49677.28;email;no;0;atiende y pide volver a llamar en horario de la tarde;0
2826;304.0;64495.97;whatsapp;no;1;atiende y pide volver a llamar en horario de la tarde;0
2827;205.0;76712.36;telefono;no;2;atiende y pide volver a llamar en horario de la tarde;0
2828;106.0;24445.3;visita;si;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
2829;173.0;83033.01;whatsapp;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;0
2830;76.0;13928.26;telefono;si;2;atiende y pide volver a llamar en horario de la tarde;1
2831;198.0;22777.75;telefono;no;2;atiende y pide volver a llamar en horario de la tarde;0
2832;83.0;84751.89;whatsapp;si;1;manifiesta intencion de regularizar apenas cobre el sueldo;0
2833;156.0;89077.9;email;no;1;no atiende el telefono, el numero figura fuera de servicio;0
2834;226.0;42726.08;email;si;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
2835;76.0;86150.24;email;si;0;se deja mensaje en el contestador con los datos de contacto;0
2836;63.0;11279.34;email;si;0;consulta el monto exacto para ponerse al dia esta semana;1
2837;148.0;85329.87;whatsapp;no;0;se envia detalle de la deuda por el canal habitual;0
2838;30.0;419452.9;email;si;3;se envia detalle de la deuda por el canal habitual;1
2839;209.0;33020.96;telefono;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
2840;106.0;40661.32;email;si;1;pide plan de pagos en tres cuotas y deja telefono alternativo;0
2841;135.0;24240.48;whatsapp;no;1;toma nota de la gestion sin comprometer una fecha;0
2842;79.0;74804.01;visita;si;1;atendio un tercero que dice no conocer al titular;0
2843;198.0;46470.04;visita;si;1;pide plan de pagos en tres cuotas y deja telefono alternativo;0
2844;221.0;25322.83;whatsapp;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
2845;145.0;55979.21;whatsapp;si;2;atiende y pide volver a llamar en horario de la tarde;0
2846;270.0;56263.69;telefono;si;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
2847;248.0;145526.18;visita;no;0;no atiende el telefono, el numero figura fuera de servicio;0
2848;121.0;26040.66;telefono;si;3;atiende y pide volver a llamar en horario de la tarde;1
2849;111.0;46499.91;email;si;0;se deja mensaje en el contestador con los datos de contacto;0
2850;113.0;51639.2;email;si;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
2851;27.0;3529.25;visita;si;0;atendio un tercero que dice no conocer al titular;1
2852;50.0;39490.47;telefono;no;0;se envia detalle de la deuda por el canal habitual;0
2853;57.0;12678.14;whatsapp;no;1;se deja mensaje en el contestador con los datos de contacto;0
2854;94.0;40394.04;email;si;0;pide plan de pagos en tres cuotas y deja telefono alternativo;0
2855;95.0;26421.95;email;si;0;toma nota de la gestion sin comprometer una fecha;0
2856;15.0;68132.13;whatsapp;si;1;pide plan de pagos en tres cuotas y deja telefono alternativo;1
2857;184.0;443194.27;email;no;3;se envia detalle de la deuda por el canal habitual;0
2858;181.0;38668.23;telefono;si;0;se niega a pagar y menciona que iniciara un reclamo;0
2859;59.0;50018.39;telefono;no;1;se niega a pagar y menciona que iniciara un reclamo;0
2860;19.0;40124.84;email;si;2;no atiende el telefono, el numero figura fuera de servicio;1
2861;148.0;175180.88;telefono;no;0;pide plan de pagos en tres cuotas y deja telefono alternativo;0
2862;222.0;11007.49;telefono;si;1;atiende y pide volver a llamar en horario de la tarde;1
2863;51.0;16587.24;email;si;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
2864;180.0;167213.72;telefono;no;1;se envia detalle de la deuda por el canal habitual;0
2865;92.0;48321.74;whatsapp;si;1;atiende y pide volver a llamar en horario de la tarde;1
2866;60.0;102724.18;whatsapp;si;0;consulta el monto exacto para ponerse al dia esta semana;1
2867;50.0;34569.43;whatsapp;no;2;se deja mensaje en el contestador con los datos de contacto;0
2868;317.0;7811.43;whatsapp;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;0
2869;66.0;278583.9;email;si;3;solicita que le enviemos los datos de la cuenta por escrito;1
2870;34.0;49036.26;email;si;0;solicita que le enviemos los datos de la cuenta por escrito;1
2871;69.0;354304.36;visita;si;0;se deja mensaje en el contestador con los datos de contacto;0
2872;241.0;17711.06;email;no;0;atendio un tercero que dice no conocer al titular;0
2873;105.0;204563.85;whatsapp;si;3;toma nota de la gestion sin comprometer una fecha;0
2874;186.0;106334.14;whatsapp;si;0;se deja mensaje en el contestador con los datos de contacto;1
2875;45.0;241301.5;email;no;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
2876;102.0;24381.62;whatsapp;si;1;se deja mensaje en el contestador con los datos de contacto;1
2877;31.0;18242.85;whatsapp;si;2;toma nota de la gestion sin comprometer una fecha;1
2878;306.0;18005.49;email;si;1;solicita que le enviemos los datos de la cuenta por escrito;0
2879;70.0;22939.36;email;si;1;atendio un tercero que dice no conocer al titular;1
2880;91.0;65279.65;visita;si;2;atiende y pide volver a llamar en horario de la tarde;0
2881;74.0;106135.35;telefono;no;2;se envia detalle de la deuda por el canal habitual;0
2882;25.0;24266.22;telefono;si;0;solicita que le enviemos los datos de la cuenta por escrito;1
2883;91.0;58123.08;email;si;0;se deja mensaje en el contestador con los datos de contacto;0
2884;80.0;24081.46;whatsapp;si;1;solicita que le enviemos los datos de la cuenta por escrito;1
2885;65.0;3505.78;visita;si;0;atiende y pide volver a llamar en horario de la tarde;1
2886;135.0;49644.24;whatsapp;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
2887;18.0;24385.34;telefono;si;1;atiende y pide volver a llamar en horario de la tarde;1
2888;239.0;7589.3;email;no;3;se envia detalle de la deuda por el canal habitual;0
2889;42.0;62129.15;telefono;si;1;consulta el monto exacto para ponerse al dia esta semana;0
2890;137.0;14976.44;whatsapp;si;0;consulta el monto exacto para ponerse al dia esta semana;0
2891;120.0;14512.29;telefono;si;1;atiende y pide volver a llamar en horario de la tarde;0
2892;109.0;50683.15;whatsapp;si;1;se envia detalle de la deuda por el canal habitual;1
2893;107.0;4733.98;email;no;1;toma nota de la gestion sin comprometer una fecha;0
2894;223.0;21642.72;whatsapp;no;0;se deja mensaje en el contestador con los datos de contacto;0
2895;168.0;53725.56;email;si;2;no atiende el telefono, el numero figura fuera de servicio;0
2896;99.0;58090.75;email;no;1;se niega a pagar y menciona que iniciara un reclamo;0
2897;535.0;39997.16;email;si;0;se niega a pagar y menciona que iniciara un reclamo;0
2898;88.0;31189.29;whatsapp;no;0;toma nota de la gestion sin comprometer una fecha;0
2899;15.0;14822.66;email;no;1;se envia detalle de la deuda por el canal habitual;0
2900;62.0;56099.68;telefono;si;2;pide plan de pagos en tres cuotas y deja telefono alternativo;1
2901;43.0;14793.8;whatsapp;si;1;se envia detalle de la deuda por el canal habitual;1
2902;169.0;149694.27;telefono;si;2;se deja mensaje en el contestador con los datos de contacto;0
2903;78.0;21749.13;whatsapp;no;1;atiende y pide volver a llamar en horario de la tarde;0
2904;44.0;79014.15;email;si;1;se deja mensaje en el contestador con los datos de contacto;0
2905;91.0;129352.8;telefono;si;2;se deja mensaje en el contestador con los datos de contacto;1
2906;108.0;30202.75;telefono;si;2;solicita que le enviemos los datos de la cuenta por escrito;0
2907;47.0;47891.98;whatsapp;no;1;atendio un tercero que dice no conocer al titular;0
2908;3.0;52482.31;telefono;si;0;solicita que le enviemos los datos de la cuenta por escrito;1
2909;89.0;12609.52;visita;si;0;se deja mensaje en el contestador con los datos de contacto;1
2910;34.0;95651.21;visita;no;0;no atiende el telefono, el numero figura fuera de servicio;0
2911;66.0;27374.77;whatsapp;si;0;se envia detalle de la deuda por el canal habitual;0
2912;29.0;42959.5;email;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;1
2913;230.0;9554.35;whatsapp;no;0;no atiende el telefono, el numero figura fuera de servicio;0
2914;21.0;53017.2;whatsapp;si;1;toma nota de la gestion sin comprometer una fecha;1
2915;305.0;14954.67;telefono;si;1;se envia detalle de la deuda por el canal habitual;0
2916;31.0;60202.16;visita;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;1
2917;176.0;28494.86;email;si;0;se deja mensaje en el contestador con los datos de contacto;0
2918;58.0;18594.23;telefono;si;1;se envia detalle de la deuda por el canal habitual;1
2919;258.0;19230.26;whatsapp;no;1;se deja mensaje en el contestador con los datos de contacto;0
2920;225.0;11097.71;email;si;1;atiende y pide volver a llamar en horario de la tarde;1
2921;29.0;15105.7;telefono;si;2;pide plan de pagos en tres cuotas y deja telefono alternativo;1
2922;167.0;56414.44;whatsapp;si;1;se deja mensaje en el contestador con los datos de contacto;0
2923;139.0;62126.3;telefono;no;1;se niega a pagar y menciona que iniciara un reclamo;0
2924;100.0;38099.21;telefono;no;0;toma nota de la gestion sin comprometer una fecha;0
2925;28.0;106805.11;visita;si;0;toma nota de la gestion sin comprometer una fecha;0
2926;38.0;17260.18;telefono;no;1;se niega a pagar y menciona que iniciara un reclamo;0
2927;56.0;22702.98;email;no;0;toma nota de la gestion sin comprometer una fecha;0
2928;69.0;26244.72;whatsapp;si;2;se deja mensaje en el contestador con los datos de contacto;0
2929;181.0;34179.84;email;si;1;atiende y pide volver a llamar en horario de la tarde;1
2930;126.0;32063.88;telefono;si;2;toma nota de la gestion sin comprometer una fecha;0
2931;175.0;8053.69;whatsapp;si;1;consulta el monto exacto para ponerse al dia esta semana;0
2932;160.0;90081.99;email;no;1;no atiende el telefono, el numero figura fuera de servicio;0
2933;41.0;62045.85;visita;si;0;se deja mensaje en el contestador con los datos de contacto;0
2934;163.0;24395.2;telefono;si;2;consulta el monto exacto para ponerse al dia esta semana;0
2935;132.0;195924.3;visita;no;2;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
2936;276.0;29055.77;whatsapp;si;2;se niega a pagar y menciona que iniciara un reclamo;0
2937;78.0;31237.1;telefono;si;1;se deja mensaje en el contestador con los datos de contacto;0
2938;192.0;41474.69;whatsapp;si;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
2939;225.0;23818.82;whatsapp;no;1;consulta el monto exacto para ponerse al dia esta semana;0
2940;159.0;9852.43;visita;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;0
2941;69.0;47396.11;telefono;no;0;consulta el monto exacto para ponerse al dia esta semana;0
2942;161.0;113897.67;email;no;0;consulta el monto exacto para ponerse al dia esta semana;0
2943;52.0;35085.74;whatsapp;si;3;solicita que le enviemos los datos de la cuenta por escrito;1
2944;41.0;55555.85;whatsapp;si;1;toma nota de la gestion sin comprometer una fecha;1
2945;38.0;49511.67;whatsapp;si;0;no atiende el telefono, el numero figura fuera de servicio;0
2946;78.0;194771.6;whatsapp;si;2;pide plan de pagos en tres cuotas y deja telefono alternativo;1
2947;316.0;99252.95;visita;si;1;se deja mensaje en el contestador con los datos de contacto;0
2948;98.0;409562.81;telefono;si;0;atiende y pide volver a llamar en horario de la tarde;0
2949;165.0;65598.32;visita;si;2;atiende y pide volver a llamar en horario de la tarde;0
2950;127.0;62324.19;visita;si;0;toma nota de la gestion sin comprometer una fecha;0
2951;50.0;83733.17;email;no;2;se envia detalle de la deuda por el canal habitual;0
2952;51.0;11111.65;telefono;si;0;se niega a pagar y menciona que iniciara un reclamo;0
2953;158.0;77281.31;whatsapp;no;1;toma nota de la gestion sin comprometer una fecha;0
